nID;nID_Service;nID_City;nID_Region;nID_ServiceType;oData;sURL;bHidden;nID_Subject_Operator;bTest;sNote;asAuth;nID_Place;nID_Server
2215;47;516;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;516;0
2216;47;508;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;508;0
2217;47;509;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;509;0
2218;47;510;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;510;0
2219;47;512;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;512;0
2220;47;513;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;513;0
2221;47;514;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;514;0
2222;668;22;;4;"{""processDefinitionId"":""chernihiv_mvk_479:1:1""}";;false;225;true;;BankID,EDS;22;0
2223;48;92;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;92;0
2224;48;65;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;65;0
2225;48;104;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;104;0
2226;48;42;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;42;0
2227;48;149;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;149;0
2228;48;137;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;137;0
2229;48;148;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;148;0
2230;48;497;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;497;0
2231;48;498;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;498;0
2232;48;499;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;499;0
2233;48;500;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;500;0
2234;48;501;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;501;0
2235;48;502;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;502;0
2236;48;503;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;503;0
2237;48;504;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;504;0
2238;48;505;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;505;0
2239;48;516;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;516;0
2240;48;508;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;508;0
2241;48;509;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;509;0
2242;48;510;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;510;0
2243;48;512;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;512;0
2244;48;513;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;513;0
2245;48;514;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;514;0
2246;957;92;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;92;0
2247;957;65;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;65;0
2248;957;104;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;104;0
2249;957;42;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;42;0
2250;957;149;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;149;0
2251;957;137;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;137;0
2252;957;148;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;148;0
2253;957;496;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;496;0
2254;957;497;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;497;0
2255;957;498;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;498;0
2256;957;499;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;499;0
2257;957;500;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;500;0
2258;957;501;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;501;0
2259;957;502;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;502;0
2260;957;503;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;503;0
2261;957;516;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;516;0
2262;957;508;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;508;0
2263;957;509;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;509;0
2264;957;510;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;510;0
2265;957;513;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;513;0
2266;1392;28;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;28;0
2267;1392;92;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;92;0
2268;1392;65;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;65;0
2269;1392;42;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;42;0
2270;1392;149;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;149;0
2271;1392;137;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;137;0
2272;1392;148;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;148;0
2273;1392;514;;4;"{""processDefinitionId"":""cnap_417:1:1""}";;false;225;false;;BankID,EDS;514;0
2274;96;148;;4;"{""processDefinitionId"":""dndz_cnap_189:1:1""}";;false;225;false;;BankID,EDS;148;0
2275;1480;;1;4;"{""processDefinitionId"":""cherkasy_lmg_415:1:1""}";;false;5;false;;BankID,EDS;50001;0
2276;45;519;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;519;0
2277;46;519;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;519;0
2278;47;519;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;519;0
2279;957;519;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;519;0
2280;48;519;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;519;0
2281;956;519;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;519;0
2282;41;519;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;519;0
2283;99;519;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;519;0
2284;100;519;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;519;0
2285;102;163;;4;"{""processDefinitionId"":""dnepr_cnap_211:1:1""}";;false;225;false;;BankID,EDS;163;0
2286;956;163;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;163;0
2287;102;153;;4;"{""processDefinitionId"":""dnepr_cnap_211:1:1""}";;false;225;false;;BankID,EDS;153;0
2288;957;163;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;163;0
2289;45;492;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;true;;BankID,EDS;492;0
2290;45;529;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;true;;BankID,EDS;529;0
2291;46;529;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;true;;BankID,EDS;529;0
2292;47;529;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;true;;BankID,EDS;529;0
2293;957;529;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;true;;BankID,EDS;529;0
2294;48;529;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;true;;BankID,EDS;529;0
2295;956;529;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;true;;BankID,EDS;529;0
2296;41;529;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;true;;BankID,EDS;529;0
2297;99;529;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;true;;BankID,EDS;529;0
2298;100;529;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;true;;BankID,EDS;529;0
2299;45;517;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;517;0
2300;46;517;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;517;0
2301;47;517;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;517;0
2302;957;517;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;517;0
2303;48;517;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;517;0
2304;956;517;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;517;0
2305;41;517;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;517;0
2306;99;517;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;517;0
2307;100;517;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;517;0
2308;530;597;;4;"{""processDefinitionId"":""golopristanskiy_736:1:1""}";;false;212;true;;BankID,EDS;597;0
2309;4;598;;4;"{""processDefinitionId"":""cnap_293:1:1""}";;false;212;false;;BankID,EDS;598;0
2310;45;518;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;true;;BankID,EDS;518;0
2311;46;518;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;true;;BankID,EDS;518;0
2312;47;518;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;true;;BankID,EDS;518;0
2313;957;518;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;true;;BankID,EDS;518;0
2314;48;518;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;true;;BankID,EDS;518;0
2315;956;518;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;true;;BankID,EDS;518;0
2316;41;518;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;true;;BankID,EDS;518;0
2317;99;518;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;true;;BankID,EDS;518;0
2318;100;518;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;true;;BankID,EDS;518;0
2319;46;484;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;484;0
2320;47;484;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;484;0
2321;957;484;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;484;0
2322;956;484;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;484;0
2323;41;484;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;632;false;;BankID,EDS;484;0
2324;99;484;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;484;0
2325;100;484;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;484;0
2326;45;520;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;632;false;;BankID,EDS;520;0
2327;46;520;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;632;false;;BankID,EDS;520;0
2328;47;520;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;632;false;;BankID,EDS;520;0
2329;957;520;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;632;false;;BankID,EDS;520;0
2330;48;520;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;632;false;;BankID,EDS;520;0
2331;956;520;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;632;false;;BankID,EDS;520;0
2332;41;520;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;632;false;;BankID,EDS;520;0
2333;99;520;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;520;0
2334;100;520;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;520;0
2335;45;521;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;521;0
2336;46;521;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;521;0
2337;47;521;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;521;0
2338;957;521;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;521;0
2339;48;521;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;521;0
2340;956;521;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;521;0
2341;41;521;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;521;0
2342;99;521;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;521;0
2343;100;521;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;521;0
2344;45;522;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;522;0
2345;46;522;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;522;0
2346;47;522;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;522;0
2347;957;522;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;522;0
2348;48;522;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;522;0
2349;956;522;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;522;0
2350;41;522;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;522;0
2351;99;522;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;522;0
2352;100;522;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;522;0
2353;45;524;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;524;0
2354;46;524;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;524;0
2355;47;524;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;524;0
2356;957;524;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;524;0
2357;48;524;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;524;0
2358;956;524;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;524;0
2359;41;524;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;524;0
2360;99;524;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;524;0
2361;100;524;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;524;0
2362;45;525;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;525;0
2363;46;525;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;525;0
2364;47;525;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;525;0
2365;957;525;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;525;0
2366;48;525;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;525;0
2367;956;525;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;525;0
2368;41;525;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;525;0
2369;99;525;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;525;0
2370;100;525;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;525;0
2371;45;526;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;526;0
2372;46;526;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;526;0
2373;47;526;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;526;0
2374;957;526;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;526;0
2375;48;526;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;526;0
2376;956;526;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;526;0
2377;41;526;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;632;false;;BankID,EDS;526;0
2378;99;526;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;526;0
2379;100;526;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;526;0
2380;45;529;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;true;;BankID,EDS;529;0
2381;46;529;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;true;;BankID,EDS;529;0
2382;47;529;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;true;;BankID,EDS;529;0
2383;957;529;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;true;;BankID,EDS;529;0
2384;48;529;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;true;;BankID,EDS;529;0
2385;956;529;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;true;;BankID,EDS;529;0
2386;41;529;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;true;;BankID,EDS;529;0
2387;99;529;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;true;;BankID,EDS;529;0
2388;100;529;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;true;;BankID,EDS;529;0
2389;45;527;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;527;0
2390;46;527;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;527;0
2391;47;527;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;527;0
2392;957;527;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;527;0
2393;48;527;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;527;0
2394;956;527;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;527;0
2395;41;527;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;527;0
2396;99;527;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;527;0
2397;100;527;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;527;0
2398;45;528;;4;"{""processDefinitionId"":""dnepr_cnap_234:1:1""}";;false;225;false;;BankID,EDS;528;0
2399;46;528;;4;"{""processDefinitionId"":""dnepr_cnap_232:1:1""}";;false;225;false;;BankID,EDS;528;0
2400;47;528;;4;"{""processDefinitionId"":""dnepr_cnap_233:1:1""}";;false;225;false;;BankID,EDS;528;0
2401;957;528;;4;"{""processDefinitionId"":""dnepr_cnap_238a:1:1""}";;false;225;false;;BankID,EDS;528;0
2402;48;528;;4;"{""processDefinitionId"":""dnepr_cnap_283:1:1""}";;false;225;false;;BankID,EDS;528;0
2403;956;528;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;528;0
2404;41;528;;4;"{""processDefinitionId"":""dnepr_cnap_225:1:1""}";;false;225;false;;BankID,EDS;528;0
2405;99;528;;4;"{""processDefinitionId"":""dnepr_cnap_231:1:1""}";;false;225;false;;BankID,EDS;528;0
2406;100;528;;4;"{""processDefinitionId"":""dnepr_cnap_286:1:1""}";;false;225;false;;BankID,EDS;528;0
2407;28;472;;4;"{""processDefinitionId"":""dnepr_dms-205:1:1""}";;false;225;false;;BankID,EDS;472;0
2408;173;472;;4;"{""processDefinitionId"":""dnepr_dms-227:1:1""}";;false;225;true;;BankID,EDS;472;0
2409;175;472;;4;"{""processDefinitionId"":""dnepr_dms-257:1:1""}";;false;225;false;;BankID,EDS;472;0
2410;655;26;;4;"{""processDefinitionId"":""dfs_673:1:1""}";;false;285;true;;BankID,EDS;26;0
2411;851;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2412;852;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2413;853;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2414;854;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2415;855;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2416;1502;26;;4;"{""processDefinitionId"":""cnap_khmeln_548:1:1""}";;false;225;false;;BankID,EDS;26;0
2417;857;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2418;858;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2419;859;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2420;860;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2421;861;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2422;862;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2423;863;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2424;864;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2425;865;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2426;866;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2427;867;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2428;868;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2429;869;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2430;870;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2431;871;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2432;872;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2433;873;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
2434;874;3;;1;{};https://egov.city-adm.lviv.ua/SitePages/NewService.aspx?parent=12;false;1;false;Скористатися послугою можна на сайті порталу міста Львів;BankID,EDS;3;0
